Order_ID,Date,Financial_Year,Quarter,Month,Region,Department,Product,Customer_Segment,Salesperson,Units_Sold,Sales_Revenue,COGS,Gross_Profit,Operating_Expenses,Net_Profit,Budget_Sales,Sales_Variance,Profit_Margin_Percent,Growth_Percent,Currency
ORD-104619,29-01-2023,FY2023,Q1,January,North,Office Supplies,File Folder,Consumer,Sneha,1,31480.86,23986.42,7494.44,3400.61,4093.82,31397.53,83.33,13,10.34,INR
ORD-101123,29-01-2023,FY2023,Q1,January,North,Consumer Goods,Backpack,Corporate,Vikas,10,92321.76,63428.71,28893.05,8762.64,20130.4,94921.81,-2600.05,21.8,3.26,INR
ORD-101281,29-01-2023,FY2023,Q1,January,Central,Furniture,Bookshelf,Small Business,Sneha,12,259475.11,181211.61,78263.51,48907.57,29355.94,261282.59,-1807.48,11.31,7.31,INR
ORD-101893,29-01-2023,FY2023,Q1,January,North,Consumer Goods,Backpack,Consumer,Neha,12,132098.25,79932.74,52165.5,25423.15,26742.35,133065.24,-966.99,20.24,8.46,INR
ORD-100993,29-01-2023,FY2023,Q1,January,South,Consumer Goods,Travel Bag,Corporate,Amit,6,290045.05,211518,78527.05,43132.08,35394.97,269977.83,20067.22,12.2,16.98,INR
ORD-104175,30-01-2023,FY2023,Q1,January,Central,Office Supplies,Paper Pack,Consumer,Rohit,17,468495.05,306358.68,162136.37,53246.32,108890.06,471933.97,-3438.92,23.24,-5.89,INR
ORD-104334,30-01-2023,FY2023,Q1,January,East,Furniture,Cabinet,Consumer,Rahul,5,197056.34,103856.14,93200.2,27559.09,65641.11,208396.26,-11339.92,33.31,7.54,INR
ORD-104021,30-01-2023,FY2023,Q1,January,North,Furniture,Cabinet,Consumer,Priya,14,385901.52,251287.45,134614.08,48236.25,86377.82,410312.68,-24411.15,22.38,24.9,INR
ORD-102806,31-01-2023,FY2023,Q1,January,South,Technology,Smartphone,Consumer,Neha,18,871285,618187.02,253097.98,186868.25,66229.73,815437.28,55847.71,7.6,24.84,INR
ORD-103761,31-01-2023,FY2023,Q1,January,East,Healthcare,Gloves,Corporate,Amit,19,840747.58,548356.54,292391.03,117280.46,175110.57,903632.99,-62885.42,20.83,10.31,INR
ORD-102731,31-01-2023,FY2023,Q1,January,West,Technology,Printer,Small Business,Rohit,12,208885.38,145992.63,62892.74,30155.67,32737.07,207678.94,1206.43,15.67,23.26,INR
ORD-100910,01-02-2023,FY2023,Q1,February,East,Technology,Tablet,Small Business,Anjali,5,129865.31,89648.71,40216.6,15182.87,25033.73,134539.75,-4674.44,19.28,0.39,INR
ORD-103088,01-02-2023,FY2023,Q1,February,West,Furniture,Bookshelf,Corporate,Anjali,6,144123.23,98116.58,46006.64,22554.27,23452.37,148436.21,-4312.99,16.27,24.54,INR
ORD-102206,01-02-2023,FY2023,Q1,February,West,Office Supplies,Pen Set,Consumer,Amit,19,890719.3,645826.48,244892.82,195767.94,49124.88,816004.52,74714.78,5.52,5.94,INR
ORD-102855,02-02-2023,FY2023,Q1,February,East,Healthcare,BP Monitor,Corporate,Anjali,18,75710.99,48578.52,27132.47,16559.32,10573.15,75610.8,100.19,13.97,10.58,INR
ORD-104576,02-02-2023,FY2023,Q1,February,South,Healthcare,Medical Kit,Consumer,Priya,5,75774.09,40156.91,35617.18,10026.04,25591.14,82598.19,-6824.1,33.77,-7.02,INR
ORD-100696,03-02-2023,FY2023,Q1,February,West,Furniture,Bookshelf,Consumer,Rahul,1,26592.35,16750.78,9841.57,2390.11,7451.45,26643.6,-51.26,28.02,13.9,INR
ORD-104267,03-02-2023,FY2023,Q1,February,South,Consumer Goods,Backpack,Corporate,Sneha,12,179281.28,125037.44,54243.83,16787.86,37455.98,191410.77,-12129.49,20.89,-5.94,INR
ORD-101002,03-02-2023,FY2023,Q1,February,Central,Technology,Printer,Consumer,Amit,20,618314.34,343136.12,275178.22,97287.5,177890.72,641636.95,-23322.61,28.77,24,INR
ORD-100566,03-02-2023,FY2023,Q1,February,Central,Furniture,Office Chair,Consumer,Vikas,3,95720.5,66007.98,29712.52,10696.26,19016.26,102183.27,-6462.77,19.87,18.27,INR
ORD-100048,04-02-2023,FY2023,Q1,February,North,Technology,Laptop,Consumer,Vikas,2,88568.61,52217.17,36351.44,15466.96,20884.48,85477.78,3090.83,23.58,-0.13,INR
ORD-104621,04-02-2023,FY2023,Q1,February,North,Technology,Smartphone,Corporate,Anjali,8,290086.8,191594.94,98491.85,23707.64,74784.21,278184.7,11902.1,25.78,18.77,INR
ORD-101421,04-02-2023,FY2023,Q1,February,Central,Office Supplies,File Folder,Small Business,Vikas,16,287880.25,200713.08,87167.17,26313.58,60853.59,313544.07,-25663.82,21.14,6.37,INR
ORD-104682,04-02-2023,FY2023,Q1,February,South,Healthcare,First Aid Box,Corporate,Vikas,5,248438.81,138319.71,110119.11,28693.83,81425.28,275138.24,-26699.43,32.77,-2.91,INR
ORD-100384,04-02-2023,FY2023,Q1,February,South,Consumer Goods,Backpack,Consumer,Amit,8,243531.88,168959.87,74572,29868.81,44703.2,243032.44,499.44,18.36,20.71,INR
ORD-104374,05-02-2023,FY2023,Q1,February,East,Furniture,Conference Table,Corporate,Rahul,12,32586.46,23359.06,9227.4,6077.38,3150.02,35198.99,-2612.52,9.67,16.8,INR
ORD-101690,05-02-2023,FY2023,Q1,February,West,Furniture,Bookshelf,Small Business,Priya,14,388575.3,222098.76,166476.54,34423.3,132053.23,385727.23,2848.07,33.98,19.38,INR
ORD-100280,05-02-2023,FY2023,Q1,February,Central,Furniture,Conference Table,Corporate,Priya,9,58212.31,42535.4,15676.9,9661.31,6015.59,57330.3,882.01,10.33,15.67,INR
ORD-101637,05-02-2023,FY2023,Q1,February,South,Healthcare,Medical Kit,Consumer,Vikas,14,113331.86,71924.16,41407.7,21777.1,19630.6,118368.2,-5036.34,17.32,19.36,INR
ORD-103756,05-02-2023,FY2023,Q1,February,Central,Technology,Monitor,Consumer,Rahul,7,114182.8,66707.51,47475.28,20706.06,26769.22,117358.46,-3175.66,23.44,22.34,INR
ORD-100409,06-02-2023,FY2023,Q1,February,East,Technology,Smartphone,Consumer,Rahul,20,222200.54,148416.34,73784.2,19137.74,54646.46,242963.31,-20762.77,24.59,16.38,INR
ORD-101255,06-02-2023,FY2023,Q1,February,East,Consumer Goods,Water Bottle,Corporate,Vikas,20,275590.83,151762.78,123828.05,52354.69,71473.36,305729.93,-30139.1,25.93,-1.58,INR
ORD-101199,06-02-2023,FY2023,Q1,February,West,Consumer Goods,Water Bottle,Corporate,Vikas,4,65982.7,43557.91,22424.79,9416.12,13008.67,69506.25,-3523.55,19.72,21.35,INR
ORD-100226,07-02-2023,FY2023,Q1,February,South,Technology,Monitor,Consumer,Rohit,12,79248.52,56444.4,22804.12,6897.6,15906.51,86204.05,-6955.53,20.07,15.44,INR
ORD-101195,07-02-2023,FY2023,Q1,February,West,Furniture,Office Chair,Corporate,Sneha,5,151747.66,87222.49,64525.17,13182.61,51342.56,157136.55,-5388.89,33.83,-0.61,INR
ORD-102053,07-02-2023,FY2023,Q1,February,East,Office Supplies,Stapler,Consumer,Amit,1,19509.22,10958.91,8550.31,1575.95,6974.36,18390.92,1118.3,35.75,13.21,INR
ORD-103275,08-02-2023,FY2023,Q1,February,Central,Furniture,Bookshelf,Small Business,Amit,10,454245.15,349939.23,104305.92,50018.5,54287.42,456884.24,-2639.09,11.95,-1.34,INR
ORD-101107,08-02-2023,FY2023,Q1,February,Central,Technology,Laptop,Consumer,Rahul,14,460512.95,348208.38,112304.57,69640.98,42663.59,471539.42,-11026.47,9.26,-7.95,INR
ORD-100467,08-02-2023,FY2023,Q1,February,West,Healthcare,Gloves,Consumer,Rohit,2,16520.96,12225.96,4295,1574.7,2720.3,17440.07,-919.11,16.47,-3.89,INR
ORD-103752,08-02-2023,FY2023,Q1,February,North,Furniture,Conference Table,Corporate,Neha,19,776926.05,424388.88,352537.18,86637.79,265899.39,804802.41,-27876.36,34.22,18.91,INR
ORD-101292,08-02-2023,FY2023,Q1,February,South,Furniture,Desk,Consumer,Priya,3,109670.56,72815.58,36854.98,17940.82,18914.16,121184.84,-11514.28,17.25,-6.54,INR
ORD-101976,08-02-2023,FY2023,Q1,February,East,Furniture,Desk,Consumer,Neha,4,162265.66,88383.03,73882.64,20323.99,53558.64,171751.68,-9486.02,33.01,7.56,INR
ORD-101191,09-02-2023,FY2023,Q1,February,West,Technology,Printer,Corporate,Sneha,3,38177.87,22986.77,15191.09,5281.77,9909.32,39050.24,-872.38,25.96,-3.62,INR
ORD-101211,09-02-2023,FY2023,Q1,February,Central,Consumer Goods,Water Bottle,Corporate,Priya,2,95361.09,61421.77,33939.32,14542.07,19397.25,101567.25,-6206.16,20.34,22.58,INR
ORD-102260,09-02-2023,FY2023,Q1,February,Central,Furniture,Cabinet,Consumer,Neha,3,4451.53,3109.37,1342.16,533.66,808.5,4893.75,-442.22,18.16,12.74,INR
ORD-103788,09-02-2023,FY2023,Q1,February,South,Office Supplies,Paper Pack,Consumer,Priya,4,16773.42,10010.12,6763.3,3001.73,3761.57,17984.73,-1211.32,22.43,14.42,INR
ORD-103504,09-02-2023,FY2023,Q1,February,West,Furniture,Office Chair,Corporate,Rahul,13,75108.84,41142.45,33966.39,14004.35,19962.04,68178.53,6930.31,26.58,12.99,INR
ORD-103045,09-02-2023,FY2023,Q1,February,North,Technology,Smartphone,Consumer,Rohit,18,165509.22,120943.98,44565.24,28714,15851.25,163416.64,2092.58,9.58,-2.16,INR
ORD-101000,10-02-2023,FY2023,Q1,February,West,Technology,Tablet,Small Business,Rohit,12,493246.06,316215.26,177030.8,45229.16,131801.64,490523.06,2723,26.72,1.46,INR
ORD-102393,10-02-2023,FY2023,Q1,February,East,Furniture,Office Chair,Consumer,Sneha,12,569883.78,343143.18,226740.6,82413.14,144327.46,628252.2,-58368.43,25.33,1.9,INR
ORD-100513,10-02-2023,FY2023,Q1,February,North,Technology,Printer,Corporate,Neha,16,34326.34,26140.51,8185.82,3902.84,4282.98,37565.05,-3238.71,12.48,13.13,INR
ORD-102306,10-02-2023,FY2023,Q1,February,Central,Consumer Goods,Backpack,Corporate,Sneha,5,197061.8,127485.37,69576.44,27082.67,42493.76,182220.85,14840.95,21.56,-2.56,INR
ORD-100087,10-02-2023,FY2023,Q1,February,North,Furniture,Office Chair,Consumer,Anjali,13,35393.33,23771.47,11621.86,5552.45,6069.41,34865.44,527.88,17.15,13.39,INR
ORD-102505,10-02-2023,FY2023,Q1,February,Central,Office Supplies,Pen Set,Consumer,Priya,7,18784.17,11035.83,7748.34,3898.44,3849.9,18186.84,597.33,20.5,8.7,INR
ORD-101051,11-02-2023,FY2023,Q1,February,Central,Technology,Monitor,Consumer,Anjali,1,29004.38,18558.48,10445.9,4694.92,5750.97,31406.44,-2402.06,19.83,1.12,INR
ORD-101769,11-02-2023,FY2023,Q1,February,South,Technology,Monitor,Small Business,Vikas,12,364906.61,189956.38,174950.23,29371.23,145579,391277.59,-26370.98,39.89,-6.16,INR
ORD-100999,11-02-2023,FY2023,Q1,February,North,Healthcare,Gloves,Consumer,Anjali,5,43475.32,32567.14,10908.18,5707.75,5200.43,42164.71,1310.6,11.96,4.88,INR
ORD-103131,12-02-2023,FY2023,Q1,February,Central,Office Supplies,Paper Pack,Consumer,Sneha,3,25001.54,15046.56,9954.99,3957.27,5997.72,27805.92,-2804.38,23.99,10.47,INR
ORD-101917,12-02-2023,FY2023,Q1,February,North,Healthcare,Thermometer,Consumer,Neha,20,873040.94,491661.74,381379.21,130084.68,251294.53,918043.76,-45002.81,28.78,-4.1,INR
ORD-102183,12-02-2023,FY2023,Q1,February,North,Technology,Monitor,Consumer,Anjali,11,64194.66,49548.73,14645.93,13442.89,1203.03,61225.57,2969.09,1.87,24.77,INR
ORD-101811,12-02-2023,FY2023,Q1,February,South,Furniture,Bookshelf,Small Business,Rohit,12,459409.93,346114.24,113295.7,73293.92,40001.77,434393.01,25016.92,8.71,15.2,INR
ORD-100617,12-02-2023,FY2023,Q1,February,South,Furniture,Conference Table,Corporate,Amit,14,528289.79,372163.86,156125.93,72344.43,83781.5,486873.48,41416.31,15.86,14.71,INR
ORD-101594,12-02-2023,FY2023,Q1,February,West,Furniture,Cabinet,Consumer,Vikas,17,743027.94,424646.41,318381.53,104334.7,214046.84,797855.66,-54827.72,28.81,19.83,INR
ORD-104408,12-02-2023,FY2023,Q1,February,South,Healthcare,BP Monitor,Consumer,Priya,14,75502.72,50199.76,25302.96,7444.37,17858.59,73551.54,1951.19,23.65,23.5,INR
ORD-103270,12-02-2023,FY2023,Q1,February,East,Office Supplies,Paper Pack,Consumer,Rahul,13,35429.4,25515.4,9914,4418.35,5495.65,34331.42,1097.98,15.51,-5.67,INR
ORD-104094,13-02-2023,FY2023,Q1,February,South,Technology,Printer,Corporate,Anjali,19,324327.45,169156.87,155170.58,28700.88,126469.7,301413.06,22914.39,38.99,11.67,INR
ORD-103525,13-02-2023,FY2023,Q1,February,North,Healthcare,Medical Kit,Corporate,Anjali,20,226583.26,117954.1,108629.16,34120.68,74508.48,245857.64,-19274.38,32.88,-4.16,INR
ORD-104265,14-02-2023,FY2023,Q1,February,North,Technology,Monitor,Small Business,Priya,19,656147.11,356740.96,299406.15,77608.18,221797.97,595273.64,60873.47,33.8,0.04,INR
ORD-104781,14-02-2023,FY2023,Q1,February,North,Consumer Goods,Calculator,Corporate,Rohit,20,333528.02,238364.87,95163.14,56402.15,38760.99,335393.09,-1865.07,11.62,0.97,INR
ORD-102706,14-02-2023,FY2023,Q1,February,Central,Office Supplies,Stapler,Small Business,Vikas,14,259475.67,180759.16,78716.51,31030.75,47685.76,251558.79,7916.88,18.38,3.7,INR
ORD-103254,15-02-2023,FY2023,Q1,February,North,Office Supplies,Stapler,Corporate,Amit,7,54231.75,30035.92,24195.83,10261.58,13934.26,60312.63,-6080.87,25.69,1.8,INR
ORD-104483,15-02-2023,FY2023,Q1,February,West,Office Supplies,Notebook,Corporate,Neha,8,79474.69,43849.25,35625.45,8975.34,26650.11,79069.44,405.26,33.53,0.6,INR
ORD-100821,16-02-2023,FY2023,Q1,February,Central,Technology,Laptop,Consumer,Sneha,16,411281.05,235656.37,175624.68,86514.55,89110.14,432847.86,-21566.81,21.67,-6.56,INR
ORD-100494,16-02-2023,FY2023,Q1,February,East,Healthcare,Gloves,Consumer,Sneha,11,414109.6,278985.47,135124.13,67753.06,67371.07,401754.39,12355.21,16.27,3.11,INR
ORD-101075,16-02-2023,FY2023,Q1,February,Central,Furniture,Cabinet,Small Business,Anjali,16,729758.77,477111.8,252646.97,116007.18,136639.79,661587.98,68170.79,18.72,-4.3,INR
ORD-100645,16-02-2023,FY2023,Q1,February,West,Furniture,Cabinet,Consumer,Amit,1,25705.22,13959.3,11745.92,4781.59,6964.33,25279.37,425.84,27.09,19.75,INR
ORD-100313,16-02-2023,FY2023,Q1,February,Central,Furniture,Bookshelf,Consumer,Priya,13,492043.27,340091.1,151952.17,98850.59,53101.58,467224.66,24818.61,10.79,13.15,INR
ORD-100652,17-02-2023,FY2023,Q1,February,North,Consumer Goods,Travel Bag,Corporate,Priya,17,785283.98,483029.08,302254.89,144862.01,157392.88,863505.86,-78221.88,20.04,15.82,INR
ORD-103798,17-02-2023,FY2023,Q1,February,South,Furniture,Office Chair,Consumer,Amit,9,59711.93,35870.41,23841.53,8296.04,15545.49,61183.07,-1471.14,26.03,-0.71,INR
ORD-104188,17-02-2023,FY2023,Q1,February,North,Furniture,Office Chair,Consumer,Rahul,3,83698.31,59761.36,23936.94,17794.7,6142.24,81218.74,2479.57,7.34,15.19,INR
ORD-104785,17-02-2023,FY2023,Q1,February,West,Furniture,Cabinet,Consumer,Priya,17,363556,207000.62,156555.38,31259.85,125295.53,345145.28,18410.73,34.46,21.64,INR
ORD-102526,18-02-2023,FY2023,Q1,February,East,Furniture,Desk,Consumer,Anjali,16,574732.72,309939.06,264793.66,100203.08,164590.57,597536.21,-22803.5,28.64,2.88,INR
ORD-102457,18-02-2023,FY2023,Q1,February,North,Furniture,Cabinet,Consumer,Amit,9,13683.16,8229.82,5453.34,1686.94,3766.4,13143.68,539.48,27.53,5.15,INR
ORD-102117,18-02-2023,FY2023,Q1,February,West,Technology,Monitor,Consumer,Rahul,7,212417.35,115420.01,96997.33,43963.94,53033.4,215348.94,-2931.59,24.97,-1.51,INR
ORD-102826,18-02-2023,FY2023,Q1,February,West,Office Supplies,Pen Set,Corporate,Priya,3,136550.09,79356.71,57193.38,11181.16,46012.22,134759.78,1790.3,33.7,0.19,INR
ORD-103734,19-02-2023,FY2023,Q1,February,South,Healthcare,Medical Kit,Corporate,Rohit,7,175133.7,118352.16,56781.54,15489.99,41291.55,185791.8,-10658.1,23.58,-1.02,INR
ORD-102934,19-02-2023,FY2023,Q1,February,Central,Technology,Monitor,Consumer,Rohit,17,679539.72,353908.02,325631.7,73382.11,252249.59,682978.89,-3439.17,37.12,5.46,INR
ORD-102108,19-02-2023,FY2023,Q1,February,Central,Consumer Goods,Headphones,Corporate,Neha,17,813252.7,533282.87,279969.84,161949.76,118020.07,827055.8,-13803.1,14.51,0.65,INR
ORD-101654,19-02-2023,FY2023,Q1,February,East,Technology,Printer,Corporate,Rahul,15,210976.85,144298.17,66678.67,19916.46,46762.21,215441.46,-4464.61,22.16,6.27,INR
ORD-103178,19-02-2023,FY2023,Q1,February,South,Healthcare,Medical Kit,Consumer,Rohit,6,12796.27,8958.74,3837.52,1840.88,1996.65,13125.81,-329.54,15.6,6.79,INR
ORD-100855,20-02-2023,FY2023,Q1,February,South,Office Supplies,Paper Pack,Small Business,Priya,14,597937.3,323344.39,274592.91,88100.19,186492.73,600164.3,-2227,31.19,23.4,INR
ORD-100292,20-02-2023,FY2023,Q1,February,South,Technology,Smartphone,Small Business,Neha,19,554680.04,426768.45,127911.6,89463.45,38448.15,613377.29,-58697.24,6.93,-3.77,INR
ORD-101610,20-02-2023,FY2023,Q1,February,Central,Technology,Smartphone,Corporate,Anjali,9,329750.21,244001.61,85748.6,50130.87,35617.73,318691.49,11058.72,10.8,-2.4,INR
ORD-100560,20-02-2023,FY2023,Q1,February,West,Furniture,Desk,Consumer,Rahul,10,272955.93,161107.68,111848.25,56300.81,55547.44,281109.99,-8154.06,20.35,10.85,INR
ORD-103360,21-02-2023,FY2023,Q1,February,North,Office Supplies,Stapler,Consumer,Sneha,8,230806.78,149210.28,81596.5,42472.65,39123.85,256297.92,-25491.15,16.95,-0.71,INR
ORD-104477,21-02-2023,FY2023,Q1,February,South,Consumer Goods,Headphones,Corporate,Amit,6,277025.93,162880.02,114145.92,54785.87,59360.04,259443.21,17582.73,21.43,-2.19,INR
ORD-104449,21-02-2023,FY2023,Q1,February,Central,Office Supplies,Pen Set,Consumer,Rohit,8,335815.13,231337.44,104477.69,31917.18,72560.52,372819.52,-37004.38,21.61,11.7,INR
ORD-103818,22-02-2023,FY2023,Q1,February,East,Furniture,Desk,Consumer,Neha,15,280920.83,158785.3,122135.53,25885.22,96250.31,268368.99,12551.84,34.26,18.79,INR
ORD-102831,22-02-2023,FY2023,Q1,February,Central,Furniture,Cabinet,Consumer,Amit,8,271032.99,162816.27,108216.72,49337.23,58879.48,302884.08,-31851.09,21.72,-7.52,INR
ORD-100614,22-02-2023,FY2023,Q1,February,East,Office Supplies,Notebook,Corporate,Rahul,14,501146.7,321773.47,179373.22,80027.08,99346.14,481343.29,19803.4,19.82,-2.24,INR
ORD-102742,22-02-2023,FY2023,Q1,February,East,Furniture,Office Chair,Consumer,Vikas,13,54354.89,37911.53,16443.36,5372.23,11071.13,50362.07,3992.82,20.37,-3.92,INR
ORD-103541,23-02-2023,FY2023,Q1,February,North,Healthcare,First Aid Box,Corporate,Anjali,16,14141.39,7856.63,6284.76,3081.86,3202.9,13624.42,516.97,22.65,5.23,INR
ORD-104200,23-02-2023,FY2023,Q1,February,Central,Furniture,Cabinet,Corporate,Rahul,10,480981.73,330467.83,150513.9,99103.73,51410.18,496461.51,-15479.77,10.69,0.12,INR
ORD-100200,23-02-2023,FY2023,Q1,February,North,Furniture,Conference Table,Consumer,Rohit,5,179026.69,114514.08,64512.61,30397.75,34114.85,183876.7,-4850.01,19.06,5.71,INR
ORD-104427,23-02-2023,FY2023,Q1,February,Central,Healthcare,Thermometer,Corporate,Neha,9,192042.96,117441.17,74601.8,37668.2,36933.6,190127.06,1915.91,19.23,12.95,INR
ORD-102828,23-02-2023,FY2023,Q1,February,East,Consumer Goods,Water Bottle,Corporate,Anjali,20,721640.99,381879.65,339761.34,105784.68,233976.66,707721.3,13919.69,32.42,15.84,INR
ORD-101168,23-02-2023,FY2023,Q1,February,East,Furniture,Bookshelf,Small Business,Rahul,19,867930.53,656737.52,211193.01,168385.73,42807.28,930066.5,-62135.96,4.93,-3.37,INR
ORD-103262,23-02-2023,FY2023,Q1,February,East,Office Supplies,Pen Set,Corporate,Priya,11,46218.97,27343.4,18875.56,8227.27,10648.29,50142.54,-3923.58,23.04,2.38,INR
ORD-100927,24-02-2023,FY2023,Q1,February,North,Technology,Monitor,Corporate,Amit,17,644118.59,442767.04,201351.55,85986.27,115365.28,638466.4,5652.19,17.91,3.09,INR
ORD-101033,24-02-2023,FY2023,Q1,February,North,Technology,Smartphone,Corporate,Priya,17,250996.54,139253.05,111743.49,22189.01,89554.48,274812.36,-23815.82,35.68,3.02,INR
ORD-100932,24-02-2023,FY2023,Q1,February,South,Consumer Goods,Travel Bag,Consumer,Amit,6,32179.21,24457.28,7721.94,6474.12,1247.82,29550.22,2628.99,3.88,18.23,INR
ORD-102856,24-02-2023,FY2023,Q1,February,South,Technology,Tablet,Corporate,Rohit,5,36482.38,25553.82,10928.55,3875.81,7052.74,37858.96,-1376.58,19.33,-4.67,INR
ORD-101727,24-02-2023,FY2023,Q1,February,East,Technology,Printer,Consumer,Amit,14,453503.25,297171.04,156332.22,48442.93,107889.28,465561.55,-12058.29,23.79,21.32,INR
ORD-103743,25-02-2023,FY2023,Q1,February,North,Consumer Goods,Travel Bag,Consumer,Neha,14,51886.55,31993.43,19893.12,6643.93,13249.2,52841.91,-955.36,25.53,3.97,INR
ORD-103593,25-02-2023,FY2023,Q1,February,East,Office Supplies,Notebook,Consumer,Rahul,17,378310.42,226818.61,151491.81,66544.93,84946.88,375925.99,2384.43,22.45,21.24,INR
ORD-100661,25-02-2023,FY2023,Q1,February,North,Furniture,Cabinet,Small Business,Anjali,3,33500.78,24209.51,9291.26,4050.02,5241.24,33273.25,227.52,15.65,23.49,INR
ORD-104014,25-02-2023,FY2023,Q1,February,South,Technology,Tablet,Small Business,Priya,3,42496.33,27273.96,15222.37,5871.39,9350.97,42847.92,-351.59,22,5.12,INR
ORD-102681,26-02-2023,FY2023,Q1,February,Central,Office Supplies,File Folder,Small Business,Amit,11,493019.09,382487.65,110531.44,99118.47,11412.97,517777.41,-24758.32,2.31,12.08,INR
ORD-103476,26-02-2023,FY2023,Q1,February,North,Furniture,Desk,Consumer,Rohit,12,426868.32,282391.06,144477.26,51678.17,92799.1,395722.4,31145.92,21.74,8.25,INR
ORD-103928,27-02-2023,FY2023,Q1,February,West,Office Supplies,Paper Pack,Small Business,Priya,8,361763.54,200481.78,161281.77,54885.16,106396.6,361300.91,462.63,29.41,-4.08,INR
ORD-101710,27-02-2023,FY2023,Q1,February,East,Furniture,Conference Table,Corporate,Anjali,4,147309.77,76999.13,70310.64,12928.22,57382.42,148839.25,-1529.48,38.95,-1.92,INR
ORD-102223,27-02-2023,FY2023,Q1,February,West,Furniture,Cabinet,Consumer,Sneha,8,60333.87,36415.43,23918.44,12251.22,11667.22,62871.8,-2537.94,19.34,-1.86,INR
ORD-100485,27-02-2023,FY2023,Q1,February,West,Technology,Smartphone,Corporate,Amit,19,325756.18,176294.51,149461.67,62500.98,86960.69,328147.73,-2391.55,26.7,1.88,INR
ORD-104751,27-02-2023,FY2023,Q1,February,West,Healthcare,Thermometer,Consumer,Rahul,5,7535.12,5322.19,2212.94,1176.23,1036.7,7258.94,276.18,13.76,9.3,INR
ORD-104431,27-02-2023,FY2023,Q1,February,West,Furniture,Conference Table,Consumer,Vikas,2,96741.7,53361.21,43380.49,12078.48,31302.01,98740.63,-1998.93,32.36,21.15,INR
ORD-102585,28-02-2023,FY2023,Q1,February,South,Technology,Laptop,Corporate,Sneha,10,462560.16,347239.78,115320.38,93040.96,22279.42,452928.82,9631.34,4.82,-6.5,INR
